real_A1, imag_A1, tlast
05f9d0, 2c234f, 0
8940df, f05e49, 0
4f113a, f64e78, 0
e0a1bf, 87f3bb, 0
b9a215, a82a49, 0
d36527, a435d0, 0
99597d, 096ac5, 0
f900c5, e1e006, 1
150ad2, 7c0ae6, 0
cc04aa, 8d4132, 0
e29cd2, bcd1f6, 0
2cc8b8, 00f99b, 0
a7bb40, 0028ae, 0
ccefd2, c2d2bd, 0
de7160, 0dfd78, 0
24c416, eb64d2, 0
c43460, 0e1c5d, 0
c6c06a, 5e7cca, 0
a4acab, 24e824, 0
d70b73, ba054f, 0
5f6863, 34558e, 0
2c3e49, 9bb665, 0
c51455, 2cc67b, 0
abef09, 3f0766, 0
1088cd, f6d055, 0
8b4628, c44e01, 0
2465b4, ce01f7, 0
372635, 9b35ce, 0
819a8b, 536330, 0
7e7ca5, ffd9c3, 0
de50af, 920759, 0
b4905e, 5e1934, 0
48e182, 264ad8, 0
77368f, 50e120, 0
da4cbc, 2a1f8d, 0
27c0a8, f1aabb, 0
0c9262, 676043, 0
1dd020, 7ea378, 0
05dad1, 84c15e, 0
7fa24a, 87a68f, 0
592cc6, b2e427, 0
f0347a, bf13b6, 0
eb0021, 0d06fc, 0
915d5c, 8296bc, 0
5d2980, 15a319, 0
753739, 096f7f, 0
ae0881, 18b523, 0
54987d, 67b7a0, 0
b73d7d, 392770, 0
3bff88, 86b923, 0
2f6740, 29503f, 0
b63dbd, 1f233c, 0
2bb14e, 138d3c, 0
11294c, 6b0180, 0
867a67, 53f9df, 0
e6df1c, 14a0ce, 0
e2a061, 82e784, 0
4ed113, a6e2d0, 0
dcf421, 1ac03f, 0
e48686, 9b0114, 0
11b1b5, a3d0fc, 0
fa8e5c, d8ba7a, 1
a7573b, 4beb09, 0
1f689d, 904a91, 0
6d1f7f, b96924, 0
522049, 7bc10c, 0
9a7c10, 17894f, 0
bd6474, 5d3425, 0
fff253, a83e76, 0
ffed45, 452f53, 0
731731, 820a3a, 0
c567fb, 6f5b96, 0
9c53e7, d82dc2, 0
dc5a3a, f8cbaf, 0
daea89, 6edc98, 0
a87460, 75a9fd, 0
b5138f, 582ed3, 0
92f9c8, f31ddb, 0
110c0c, 760c67, 0
712941, 9a9d66, 1
4db246, bfa6fe, 0
98351b, 9da626, 0
761971, 451c1e, 0
69280a, 8a8b73, 0
a18438, 7a5d9e, 0
ef80d2, 6c6cae, 0
edab2f, 09b185, 0
958799, 73dd7c, 0
ad9701, 6edb79, 0
09c322, ec95f2, 0
5da1fd, fd2f78, 0
e5e244, 4ad8ec, 0
f50a03, 5fb911, 0
f62e46, c51892, 0
67dc9d, 7c5f81, 0
ea6a87, 26f9fa, 0
650b40, cdbbac, 0
c71a0a, c2b894, 0
706d29, 87f67f, 0
f21f62, c76d02, 0
ad01ac, d17245, 0
9bfb5b, 1f642b, 0
2e2f42, 5b178c, 0
187428, 9297bc, 0
2147f5, e3a444, 0
bee8a0, 31081d, 0
e4aae1, 479682, 0
ed1fc6, 112ac1, 0
528f0b, fc77d5, 0
8acbc3, 27a127, 0
247683, 971969, 0
4afaae, 07279d, 0
dcd3ce, df4de3, 0
5d8f2e, b4f90b, 0
c5ccb9, 1c668e, 0
adaed5, 1b35f8, 0
89b5c3, cb2010, 0
4deda5, 761b80, 0
304780, 363fac, 0
fddca9, e68a60, 0
c4b73e, 25e7db, 0
b4a235, 92eb4e, 0
ae8359, eef069, 0
79fac6, 224ce9, 0
0d567f, 751699, 0
e55fcb, a7db3b, 0
fea629, b6720a, 0
90b177, b2e49b, 0
70c3ad, 1fbf74, 0
c34789, 38eca1, 0
c54b79, d72898, 0
c03813, 3e4791, 0
7a0f4f, 1bfb7f, 0
d9bdc9, 0bfa62, 0
f37406, 5cd9d6, 0
20661b, 349df0, 0
e37f0a, f1e063, 0
61d87b, defbe1, 0
5333af, c3be51, 0
89d87e, 97b440, 0
75586c, 374dbd, 0
8f79db, 6cb782, 0
fdadf0, a02af2, 0
eeb581, d1dd3f, 0
60f713, fef3b5, 0
27bf39, 9f1498, 0
605543, 4f9253, 0
5981a8, 3619f7, 0
6f617c, e3badd, 0
286c85, 888f68, 0
f4258b, 768de0, 0
246a1d, ac9caa, 0
67b8c0, 85c0ab, 0
e42673, acd423, 0
9c9c22, d3f8bb, 0
6179e5, e0af55, 0
0e5c13, 66d550, 0
2f2217, dbd2a7, 0
08e298, 2b6ee3, 0
7f90b8, c3d0cf, 0
01458b, 70f788, 0
d48b6c, 5253ef, 0
145ff5, 28f39e, 0
6feadf, c0bca5, 0
829c85, 5dd8b6, 0
b35060, 3ae7cb, 0
43e228, 4cf65d, 1
b1fe0f, a37079, 0
b94d63, a3fa0a, 0
e82525, 813b46, 0
e1b256, b4510c, 0
53991b, f582e8, 0
ac888d, 38aef5, 0
ff1846, 3ba061, 0
b9373e, 8538b0, 0
e20d5c, ec3789, 0
9ed60c, 5d32c3, 0
bfb887, d5c870, 0
0ed1cc, fec379, 0
5be289, 64c485, 0
32ac42, f25bd0, 0
cd138f, 9b2294, 0
b7407c, 9845d7, 0
4ece8a, 9ae84c, 0
7c9266, ec042f, 0
65de71, 500198, 0
f26653, 9ea28f, 0
049a02, 5d0e0e, 0
5f6eae, 233790, 0
ecfc96, 5660b3, 0
75f0dd, 722584, 0
d5ec1b, eecb87, 0
f4cc10, 65d72f, 0
a3a037, 4a1cb2, 0
6a36dd, 414ce1, 0
a9ab7f, edd1cb, 0
cf2835, 5e9a8c, 0
b0fa40, 9b9f04, 0
b2b650, 756862, 0
c48b64, b6d7c6, 0
540527, 24084e, 0
974bae, 044871, 0
e3a15d, cc1443, 0
713b8b, e54fb4, 0
b6e8c5, a4a298, 0
d4bee4, 1af81b, 0
86248a, cac5b1, 0
0c90cc, 390e04, 0
5b49fd, ee32cf, 0
9d6d2c, 266a6c, 0
c18206, 9353af, 0
cced47, 29547e, 0
5874fe, 13b679, 0
deba7d, 9e17f5, 0
1644cd, 13580d, 0
77e41a, 087049, 0
91634e, 79283e, 0
5d9aa8, e69d2b, 0
0288b4, f7d144, 0
e0ba34, 17ec5b, 0
e5cdf0, ced8b2, 0
a94b96, 76913e, 0
6c6a39, 6c8cd7, 0
1d12c4, 1e75fe, 0
cbf1a4, 8ef5d7, 0
76eced, 26c376, 0
38f199, 42b415, 0
9da19e, 8a77e8, 0
c5b1dd, 6f15dd, 0
613d6c, a2cae1, 1
bf5edd, 50772d, 0
8b8d9d, fb6351, 0
6c9e6c, a34375, 0
2fe4b4, 23170b, 0
768aca, 9d9f00, 0
c64675, b16010, 0
f02edb, b38868, 0
34e0b4, 7ceb90, 0
478a9c, 120011, 0
6f01c7, c4682e, 0
e2173a, 295ab9, 0
41a069, 6c7d8b, 0
576e2b, 0b254c, 0
117d68, a3ace6, 0
6dff8c, 9ef828, 0
abd0ae, ee8194, 0
68604d, bc2bb1, 0
691b5c, 5b2a49, 0
971923, b62475, 0
978514, 151345, 0
3181df, 029f59, 0
7cc0ff, bddfca, 0
d666e8, 4e8d8a, 0
5888b2, 13b315, 0
1b8e28, f2c3ff, 0
dc42ea, 3b3790, 0
000057, faf127, 0
13de0d, 8c5db4, 0
bbe095, 5cde04, 0
1d92d6, 1a0562, 0
b0ca54, 45036a, 0
782654, 97c83d, 0
15c7d0, d79935, 0
07fea1, b53d99, 0
b3ce4f, afff0c, 0
63bcd2, 9c1027, 0
428563, e3525a, 0
2f93e8, eeeb65, 0
aa43ac, eedf69, 0
258a36, 3db840, 0
a6f3ae, f72af6, 0
a58a64, 9dd446, 0
76bbc2, a7a357, 0
35ca0e, 378d1a, 0
7b4c54, 994dff, 0
2b8bec, 13a457, 0
82d90d, 2af9bd, 0
14f478, 35aba9, 0
0ce310, 8458fe, 0
765245, bd31cd, 0
5a7c07, b5186e, 0
0d57cd, 356710, 0
fa8a1d, 0c9e75, 0
e57a83, e5d7f4, 0
016113, eb77d6, 0
4fa6a3, 3e6183, 0
c89192, 7cfd95, 0
455621, 877b25, 0
c9573e, 604223, 0
505e8f, 505a8b, 0
0d1114, 9f1e12, 0
5edf80, 5e9e39, 0
560fda, f7d673, 0
ab2ac6, f1e07b, 0
d5515c, 3ad0c1, 0
f06d60, 63e82c, 0
1133b2, 075fbc, 0
9a9f7f, ef7ce6, 0
9f60eb, 93019b, 0
0a97c4, 8d82a8, 0
c9c734, cb0fb7, 0
98e3c2, c3d8a6, 0
689326, 9cf169, 0
9d8f05, 969643, 0
938e6a, 1f59e0, 0
7c981a, 108876, 0
203ce2, 4aa5a1, 0
420480, 02411d, 0
e15921, be792a, 0
37ddaa, 52f1ce, 0
9d79df, 4aaefe, 0
1bba19, 005b08, 0
9e5236, 275524, 0
5c5a53, de957f, 0
5d2500, ca0014, 0
21e057, 56ac6e, 0
a72c52, 36ddd4, 0
30ac29, 554438, 0
e86e85, 612b36, 0
2346bb, 6be30d, 0
a55df7, 8bb357, 0
105add, 081e19, 0
5111ad, 772c44, 0
27a9a8, c1c034, 0
f0bff4, c42217, 0
ad5cd3, 9c8a23, 0
b0397c, 9862bb, 0
a6ca56, 762479, 0
367694, f08209, 0
a09e7c, 75af34, 0
1dc865, 1982f6, 0
4064b3, a73ba4, 0
d0f89e, 8b8aca, 0
447a36, fa5791, 0
d1f4a0, 002176, 0
6fa174, d53c42, 0
db5d92, 197de6, 0
36f129, 278823, 0
f7606e, a603fc, 0
30afc9, 3fce8e, 0
64448c, ddd5ac, 0
97d383, 10cd0f, 0
d42236, 2f60e6, 0
e6d7c6, 44a983, 1
263453, 8207b9, 0
553fe4, f6c4d6, 0
c4b356, 3e94fd, 0
dcb49c, 02f661, 0
4005cd, 0973c9, 0
ca9020, 7a3b82, 0
e2ac63, 7ec9bb, 0
9f14d3, 451954, 0
e3dba6, 037767, 0
bc3630, 0c69c1, 0
bfa6d1, d58ab3, 0
b99a5f, 425d3f, 0
8257c7, 6294f0, 0
d9f6e6, 87cafb, 0
322797, 054180, 0
6e4815, cb2aea, 1
f8730e, a627d4, 0
45ad95, ba1741, 0
a021a6, e0ef7f, 0
3fc147, 0d15b3, 0
d680df, 7ead39, 0
6e45dc, 2a81f5, 0
b4fb94, 8c9256, 0
1ddb8b, b1b901, 0
72a7d5, 6dd8ff, 0
27a346, a6b7c7, 0
22b1e4, 277830, 0
12f6f7, 205140, 0
5e3d1d, 547674, 0
99cf18, 3e09dc, 0
92d25f, 1db264, 0
bfff1d, 736dcb, 0
b09254, c3d2d2, 0
a29ed9, fe0634, 0
6d49a8, 709e8b, 0
0e2477, 6fa146, 0
d43650, 34bb4e, 0
409edd, 0e856f, 0
88df4a, c50ad1, 0
a9d05d, c06968, 0
76811f, 9ad009, 0
152b15, b31e77, 0
199edd, cdd099, 0
82f27e, 90f511, 0
47066e, 8bbca6, 0
20623b, c7841b, 0
5ac1cf, c468aa, 0
4aca0b, 52d32e, 0
babb14, a92391, 0
7bc89b, aac998, 0
148dbc, 562c2c, 0
2c3ecd, eec966, 0
070087, 3fea72, 0
d2c6a2, 40611e, 0
147a77, 03ee36, 0
7554c0, 9a5671, 0
181f01, 35387c, 0
8d08af, b5543a, 0
40ded2, 92ae30, 0
19f15e, c9691f, 0
869f9d, 34915b, 0
648dfc, 5f9361, 0
925bfe, 9dd026, 0
06e488, 1abe8a, 0
495e45, c65765, 0
156f62, d43b56, 0
19b961, a5d6be, 0
e5dbaf, bd1651, 0
12fe07, 2b1a8a, 0
26cd88, b97082, 0
d9bc3d, 868f7e, 0
65aa7b, 1ba5ce, 0
48d49f, 2d1b47, 0
8ea455, 24d94c, 0
201f04, 3c0fea, 0
105e92, da79bf, 0
a4080c, d4f47a, 0
6b131e, f944d5, 0
290522, d20974, 0
70e8c3, 47471d, 1
39b66b, a6dc89, 0
639206, 8aa78e, 0
d82f31, 31a34a, 0
9d56f3, da4665, 0
704e77, 276b22, 0
385475, 294595, 0
97ef6e, bcc4a1, 0
1a1bc1, b6295d, 0
b06fed, 4e9547, 0
1df867, a5ecda, 0
8c9b2c, e231ea, 0
2f5aa3, 404276, 0
77b570, 2c8f01, 0
d8cb1d, 9248c7, 0
c6670b, ea9d8e, 0
4f22fe, 1533f2, 0
0d0b2d, 9abaac, 0
42d5fc, 127ddd, 0
11cff1, 8158b9, 0
66dc80, 030d2a, 0
f8663d, ed783e, 0
bb9c12, 983752, 0
fc0743, 72e793, 0
4fc207, 1a70ee, 1
508f0d, e76c58, 0
8fb88a, 190ce0, 0
81fe5d, 4d8899, 0
d71473, 99a2f0, 0
2c32bc, 071344, 0
479e47, 801d7d, 0
bc34f4, 1e441a, 0
33bea4, 5b6443, 0
b8e9f5, 564d3f, 0
485587, 80b280, 0
1260d8, 73fe62, 0
a3f356, 4a3cee, 0
b5d843, 80a384, 0
50e275, 301a78, 0
9e8cb0, 4de7e9, 0
1c4a57, 3ff485, 0
557c97, 8b80e5, 0
c3a0a3, e69136, 0
94763a, e5aa5c, 0
c734ad, 81380c, 0
cc7df9, f2d61e, 0
f620bf, dadf77, 0
a72553, 5a0727, 0
4beddf, f8e8e9, 0
20c8df, a6b936, 0
2dba69, 1f6b84, 0
5bce33, 8129a4, 0
d34d56, 9c22ed, 0
6ef643, 3366e7, 0
251d6d, 63fe82, 0
0e0aff, 07bd38, 0
d9e1f2, 0d7b84, 0
d2795c, f71032, 0
068ecd, 9ac7a5, 0
22e3b9, d4e4a3, 0
8a9062, 5a089c, 0
b5fb83, f93d55, 0
abb921, fbeb29, 0
558cd4, 412613, 0
1d1668, ab0cc4, 0
0f2255, 91e175, 0
e5c4a9, a8a7d2, 0
fed2d1, f5a566, 0
d8f886, 7877c8, 0
918dcf, e2b55b, 0
d91c55, 97a918, 0
6a06b3, 102cf6, 0
cca55e, 27a267, 0
a62f3a, 00cf79, 0
0f15df, f47f72, 0
c5ff59, 365364, 1
e8bf0a, 54e46d, 0
d65fca, cddb6b, 0
e5ade4, 70bc8f, 0
e310f0, 62fbfe, 0
ac429a, 86a330, 0
9a9e64, b533e0, 0
db8525, e5e6c8, 0
b924cc, b41c50, 0
154b23, 12616b, 1
3183fb, 97a0c7, 0
0f3845, 6d0843, 0
883f10, e5b112, 0
f74095, 535a9e, 0
0152b9, 999d76, 0
c77678, d65df7, 0
e81f1a, 4d7917, 0
bfae8c, 23bfc4, 0
26ce4c, 35bb0b, 0
fbfe92, c0028f, 0
7389a7, 6ac5f5, 0
8da24b, 5f8efc, 0
9aaab3, fa1ec2, 0
7287f5, 2af33c, 0
6c42ce, 18b875, 0
564809, 76fe6f, 0
a59713, 552fab, 0
7877ee, 1fcb54, 0
e7cae0, 52fa2b, 0
59107c, 73874d, 0
54b785, 5c21d2, 0
b350c8, f8419d, 0
21c7a8, 5998dc, 0
167589, 843e6a, 0
d965bf, cac998, 0
0a644d, 71e47d, 0
d4f5c9, cd572f, 0
65b8e8, f9c8be, 0
14fb9e, 25d42a, 0
cbcfa1, cf69d5, 0
6b6e14, 3b58dc, 0
94bf41, 62ca5c, 0
9a236c, 920cc0, 0
ce2bcf, 5a98e7, 0
5c399e, df08d6, 0
633cce, fdc824, 0
f83062, 6363e7, 0
36355b, fccde7, 0
bba1d6, 09035b, 0
92c77b, 34309d, 0
15b443, 06d651, 0
9af5ec, 979c00, 0
44eeb7, e054b3, 0
17e53b, 3f674e, 0
597afe, 85fffc, 0
8898ab, bc0b07, 0
d42a67, 2b424d, 0
a7d6ab, 8f7641, 0
3b9d44, 8c5bfe, 0
011822, d106e0, 0
476aa9, 1d4103, 0
ce9fbf, a6ceaa, 0
0f3011, ae069b, 0
29b5b1, 0e188a, 0
718a72, 2ba39e, 0
7e9697, 78470b, 0
b06b56, 432033, 0
71dc2e, dec2eb, 0
37013e, b67b4d, 0
faafdf, 577e8c, 0
92408b, 8ad61d, 0
09cd8d, de8e1c, 1
8e30ba, dcf073, 0
8236a4, d49ef1, 1
5bd440, f3f4d9, 0
30343d, cbff70, 0
1bd298, bf57bb, 0
0c8948, 2e7172, 0
d75013, 1b65ed, 1
f3dcf2, c7a4ce, 0
700a57, f94a77, 0
f8706b, c12fd3, 0
abd113, f49ba9, 0
86f0f7, f81d6a, 0
8591ee, 69984e, 0
5c8321, 54b571, 0
873887, 12d2d5, 0
f43426, e95b48, 0
26d9c1, 593724, 0
e2a3b9, d343ba, 0
9031bc, 0fd95f, 0
78bfaa, 6bdc2d, 0
becdca, 9d0fe1, 0
a872af, 5fe2fa, 0
0fcb97, f20d56, 0
900a0a, 86ca4e, 0
e409a8, 000b44, 0
7856f3, 312857, 0
fbdf72, da094f, 0
e05bbc, 127329, 0
55377e, 782103, 0
44d825, 9bd670, 0
272d36, d49d5b, 0
6032d9, ff31a8, 0
7b9ea3, 19e736, 0
708994, 3f9443, 0
4a86b3, 295426, 0
b9d65e, d42009, 0
99f6bc, 8ee32d, 0
ea2005, e33d5e, 0
cbc51a, 72a61a, 0
d96e24, 843d3b, 0
d84830, 40c0e1, 0
555a74, e24ef8, 1
2af9bf, 68ba26, 0
48aa84, 22a16b, 0
5a7f05, 0d5551, 0
042641, af0b66, 0
6bf162, f67c3e, 0
5e80b5, 0a9c82, 0
1ec51e, 1936f8, 0
5d8ef2, fdb979, 0
a2d50b, 08b593, 0
a86d4c, c9a653, 0
500f60, 9c16f7, 0
176ec8, e245d7, 0
f3083c, 1af1cf, 0
525f35, 5d4b5f, 0
511ff8, 4c89d6, 0
2994b3, a5a8a4, 0
fa200e, 2c5b9a, 0
9c8dff, fee54d, 0
488548, 15d100, 0
bb5072, adc392, 0
ffe830, 6fced0, 0
daa3c5, 35a083, 0
90f12c, 255998, 0
77231b, 7632d3, 0
bf9b43, 834606, 0
2396e6, 7daaeb, 0
bdde47, 4db5c1, 0
ca5f45, 32c803, 0
e94159, f7ffd9, 0
437979, 5f609c, 0
8e885b, cdbdc7, 0
11d340, d4ab29, 0
f042a9, 24b1ec, 0
5c757b, a8d535, 0
a623ee, 412685, 0
177598, b704b5, 0
ff0e84, bbcc59, 0
b1ca27, 9057d7, 0
f9aca8, db93e3, 0
a33905, 0de932, 0
813037, 165d09, 0
f0a652, 1016dd, 0
a29ae5, ea8c50, 0
38a0a9, 748aa0, 0
c98232, 7b6ca0, 0
262f91, 4a9a7b, 0
237f22, 17e622, 0
fb6825, f7dedb, 0
c5728e, 6e04f7, 0
18ad7e, 89f7f7, 0
5e68c2, b9ddd5, 0
e17b7c, 9c7546, 0
397c51, 276c62, 0
91771d, 27330e, 0
787699, b5221d, 0
ca5cbf, 3aed31, 0
3a7851, 9f8b32, 1
d09a46, 323def, 0
d9d9d1, 4a7208, 0
39dd21, bf9968, 0
d53392, 21f056, 0
50ecbb, 1696aa, 0
bb3b6e, 804c59, 0
f1c719, 440d4d, 0
1909cd, f9960d, 0
72ba91, 1e600b, 0
6f97b1, ec92ee, 0
9509fa, b71396, 0
24b900, 2cfc72, 0
2e1ac1, 77db3f, 1
7db001, 1d65eb, 0
3af8c0, cd7ce0, 0
2daf0d, 4c56e3, 0
26a4f8, 6fa79e, 0
49b21a, f735d4, 0
148d26, 418f2f, 0
4558f5, 1bda2b, 0
71fd73, f21d6e, 0
0db882, a00df7, 0
010747, 69a756, 0
f5a980, 30b21c, 0
5d7c0c, e26749, 0
18873e, ad2991, 0
c9c1fb, d0c2cf, 0
0e70e4, 6b6641, 0
7cfd3d, 63e710, 0
8c19c7, adb366, 0
8bfec7, f7a0bd, 0
88812b, 8710b7, 0
777e15, 90aff9, 0
11af12, 7eecd0, 0
9be19d, ccdb21, 0
9a7a1c, cba332, 0
767007, a88ef1, 0
355e49, 73aa60, 0
2371aa, 2fcd27, 0
81cd8e, c8b952, 0
a2e512, b8f66c, 0
814907, 87e6fd, 0
93852a, 4712db, 0
1115e3, f0d16b, 0
603b88, 7e90bd, 0
375f56, 296899, 1
ae3ff5, 8a944d, 0
fbfc0c, 2cbbf3, 0
c6e65d, bb47f0, 0
8e4080, d7a40e, 0
c7a264, e2e8d6, 0
9aaf80, 21a2d9, 0
1ba6cb, f2b246, 0
13a43b, f8199d, 0
591d9c, eaedcd, 0
3180b6, 8829d3, 0
980688, b7fc0b, 0
d4b6b9, 76a292, 0
78e4a4, 060888, 0
c8148a, 7228ce, 0
54bac5, b3e5e5, 0
c669ca, 93c077, 0
3dca23, 078c4e, 0
998aeb, ce8038, 0
565d50, 22faef, 0
016eae, cf501c, 0
178f8a, 7d672c, 0
199c73, 397b7b, 0
c2fcca, 9792e2, 0
43ac3f, f4cc87, 0
c66197, 647016, 0
d1da23, d7b77b, 0
c2b107, 20f4c6, 0
e4c238, 32a52a, 0
bbd54c, 0014fe, 0
f143ed, f71628, 0
4daeee, 1067cf, 0
76a334, d5fe67, 0
c02fc5, be47dc, 0
0f746b, 2f688c, 0
182f5d, 38c252, 0
ab3437, 4b50bb, 0
1dd590, 5de3a8, 0
e3eae6, 7606c0, 0
a17e8b, 6f4638, 0
e1a426, e1f678, 0
a8e1ae, 42d0d5, 0
746602, d76894, 0
bce5ae, a479bd, 0
9abdd7, 0f4df9, 0
3d1c69, 6d3963, 0
6db73e, 8e7bb9, 0
20d654, 2e0687, 0
9e0ada, 932708, 0
d45efe, 1147eb, 0
4ce2a0, 4228db, 0
937dc7, 2316a6, 0
849158, 97ab1e, 0
6e4cc0, 0a0408, 0
326b0b, f5aeff, 0
6bc262, bf04b3, 0
c45d98, 1c95e3, 0
3bc722, 63aa66, 0
2ebae4, 87d123, 0
1b8554, 94e145, 0
3a076d, 68571d, 0
883758, 042bd7, 0
e8faba, 76b5be, 0
4bfd07, 9b9fba, 0
434d4c, 35e4a6, 0
760a1a, ed44b6, 0
0363ab, 42a0d6, 0
d0bf59, 304d2e, 0
b8780c, 215de4, 0
bf63d1, 8b3e1c, 1
bad285, 210502, 0
7faab4, fc6559, 0
314e94, 9d7ef3, 0
4af016, 6697e8, 0
f66994, 752ccc, 0
7a5a83, a51adf, 0
f9db80, 7ea8ea, 0
81cd7e, 7a947b, 0
af5f06, 2c3546, 0
93b5b0, b4b7ec, 0
3567c1, 43e17e, 0
d3fd0f, 929f2c, 0
af4a09, 8c7c6e, 0
4e17db, 7e6bca, 0
c0c611, b76880, 0
f95414, 34ef57, 0
a35d6c, f83ee8, 0
1ceb8d, bd613a, 1
26a1a6, 101407, 0
cdbfb7, dc500d, 0
2af7c7, 15fb4c, 0
7a2298, a7421e, 0
7b46c8, fe5f2a, 0
b7c90b, 1e99c2, 0
c2f4cd, 32bc80, 0
bebef0, 203b4e, 0
c6d402, c09713, 0
39799b, 0e8cdb, 0
31ffd6, 00c07b, 0
84bde4, 4710fd, 0
610ba6, 09089e, 0
720c50, 7e5160, 0
3cd54e, 478421, 0
20d0db, db13c8, 0
2ac006, d44d0b, 0
741eb6, 1604e3, 0
37306c, 5ae20f, 0
78a88b, 5475ea, 0
059b40, 61cbdb, 0
f1a72d, a5d815, 0
e9456d, 991597, 0
2015aa, 61148e, 0
033f1b, ecc017, 1
540c91, b44b45, 0
bc33f2, a3f3bd, 0
46929f, 35d941, 0
3982a4, 11a9fe, 0
c0e454, be4af7, 0
53636f, 28a5e6, 0
490694, 9d02b1, 0
a465d0, 036191, 0
72a2a0, 5f35b3, 0
2df540, fb7f19, 0
69db1f, 13295b, 0
de3671, f9c1de, 1
c6d454, 5e1b51, 0
3a290f, ba970e, 0
1a7204, b2452c, 0
cbcfef, 07506d, 0
69eb40, 0c9cd3, 0
9761e6, c192d7, 0
3aeee9, b82a0c, 0
f9afc2, 500345, 0
313dee, 6a6513, 0
fa1d54, d54a3d, 0
4f70f4, d4f7f8, 0
6e3aa3, 12487c, 0
4d1a30, e92d63, 0
ce590e, 0a191c, 0
9a08f9, 5716ef, 0
c1fbd0, 03da96, 0
283d49, 713815, 0
2091a4, ef7e25, 0
597421, 8b00e7, 0
e453b3, d66429, 0
9b4610, 2b974b, 0
a6b347, aad5b0, 0
3cbac1, bbcb76, 0
cec451, 325899, 0
4976d4, 9fc4c8, 0
aa54d6, ae9787, 0
ace591, 8e8b9f, 0
ef90a7, 2d33b5, 0
2d9abe, ec1eba, 0
053a26, d8331f, 0
f61b5d, 7a59d9, 0
9e5c95, 23a7b6, 0
96ae3d, c88da9, 0
dab3cb, de4a2a, 0
007c94, 4e8cdc, 0
1b71ff, ec7869, 0
4cb8a4, f071e4, 0
9033e1, 536051, 0
3bb05e, 017bd0, 0
17b53d, 21aa99, 0
6bcde6, ea3584, 0
4d055a, d23dff, 0
8aa6f6, b5d3ac, 0
a06c00, ae6d69, 0
ce996b, 3be91c, 0
ecb2f1, d75c4f, 0
851095, c95748, 0
6ce16d, 018488, 0
b2512c, d8217d, 0
2d41ea, 51d6a7, 0
e018c4, 161267, 0
084d82, 916f20, 0
8e24c8, 42ee18, 0
f47d65, 070a1a, 0
81ce6e, aaf6bd, 0
bb4f36, 5bf2dd, 0
41a77e, a6dbcc, 0
27f294, 813d11, 0
d679aa, c5de23, 0
c8d065, 0d1f40, 0
68f13d, c2ac63, 0
6fc76f, 6e9e90, 0
779a66, 0c0477, 0
7b421a, bc381e, 0
a855a8, d219a2, 0
381396, b8a153, 0
e285c6, 496a93, 0
faa310, 2609de, 0
bc49b9, e583b3, 0
b3b793, bd777f, 0
4e180e, b31034, 0
970979, 61a01d, 0
bbac59, b418ca, 0
3e2593, 7c497a, 0
3d6c7c, eadde9, 0
8137df, 667b3e, 0
20facc, c93f2d, 0
bdef3f, 9cf9e8, 0
b15885, 48b075, 0
1507b8, f33753, 0
a92ac8, f3e404, 0
1f0950, eb31d3, 0
3ec5c0, 5e9dfd, 0
af00b2, 3d75f5, 0
23b700, 473fe8, 0
eec3e4, b86bd5, 0
1aaa1e, 46d183, 0
2a531c, 637a8d, 0
42f429, a0a62f, 0
e24cc5, a99fe5, 0
28d161, c1c137, 0
bf203c, 7d30c0, 0
6f4062, 7c80d0, 0
ffcb73, d107c3, 0
d00e92, ed75a5, 0
b6677c, 2747e6, 0
82115e, 6f4e4d, 0
da3fb0, b5cc64, 0
7aca36, 905d99, 0
851207, 49d989, 0
bb8ca5, fabbe1, 0
3d3931, 28987e, 0
41cad0, 40db4e, 0
b8420d, c92b07, 0
5bee27, 9c2cb7, 0
b42a34, 300be9, 0
8ed445, dc7f24, 0
32cd32, 338b08, 0
ad7d8c, b2230c, 0
e71597, 834beb, 0
e3d117, b0c3b4, 1
f0f20a, 5acd46, 0
fe79d2, 40b59f, 0
5a4ed6, adb419, 0
ff414d, 81a483, 1
c5402b, be8e4a, 0
f27d75, 808254, 0
64c293, f5528e, 0
06251b, 585098, 0
11ba23, 152a84, 0
41eb24, b7284c, 0
5cc88d, 787800, 0
f051f1, 2a86d0, 0
66324c, bce58c, 0
cbdb55, ccb8ae, 0
8efbf9, a0bb5b, 0
91ca25, 5f4e6e, 0
506803, 4c890a, 0
f951b4, d8fdd9, 0
878aee, ab3a7a, 0
e46ca6, 5664e0, 0
255e54, e76778, 0
0560bb, 6cc418, 0
0ac76d, 46c935, 0
7c2ebc, e791ea, 0
1d6c22, b9b901, 0
9c6569, 48dc50, 0
9e0056, 2175b9, 0
2e236f, 2b13c2, 0
c9c274, ed9b29, 0
7b2480, 5f4b66, 0
ef7cd8, 35eb7c, 0
51a71f, 65b074, 0
18f71c, 908637, 0
07a45c, c77675, 0
7b48db, 35af16, 0
6d02dc, 4bee00, 0
df052f, c6b7d0, 0
c52777, 33301b, 0
b60430, 0992f9, 0
389f19, d30efa, 0
0d4676, d3ccc3, 0
9e57c5, 53a2e7, 0
606d7b, e3fd5a, 0
76f214, 8bcac8, 0
3b8915, 3dbd8d, 0
ea1487, e56b30, 0
0ed073, a020d5, 0
c35a72, 610257, 0
8d9b42, 7668fc, 0
86db51, 1d122c, 0
44de38, 048c29, 0
0366bc, cc76aa, 0
7019aa, 4bfff0, 0
9cf24b, a27385, 0
